symbol	ensembl	entrez
	ENSG00000227459	NA
RNU7-187P	ENSG00000238998	NA
EEF1A1P41	ENSG00000223600	NA
	ENSG00000249386	NA
	ENSG00000258393	NA
EIF3KP1	ENSG00000175749	NA
RNU4-11P	ENSG00000202157	NA
	ENSG00000259889	NA
	ENSG00000251223	NA
NCAM1-AS1	ENSG00000227487	100288346
	ENSG00000250013	NA
MIR4786	ENSG00000264279	100616417
MTND2P33	ENSG00000248907	NA
LINC00278	ENSG00000231535	100873962
MTND1P22	ENSG00000251407	NA
OR9S24P	ENSG00000231278	NA
	ENSG00000259110	NA
OSBP	ENSG00000110048	5007
COG1	ENSG00000166685	9382
OR5S1P	ENSG00000213048	NA
	ENSG00000233447	NA
	ENSG00000251244	NA
	ENSG00000225210	440157
	ENSG00000227479	NA
	ENSG00000246084	101929241
	ENSG00000213399	NA
	ENSG00000248203	NA
	ENSG00000260244	NA
	ENSG00000221412	NA
	ENSG00000174495	NA
	ENSG00000255129	NA
SNX15	ENSG00000110025	29907
	ENSG00000255735	NA
RN7SL710P	ENSG00000240730	NA
	ENSG00000235186	NA
MIR149	ENSG00000207611	406941
LAMP2	ENSG00000005893	3920
	ENSG00000225286	NA
RHBDD3	ENSG00000100263	25807
CAPN10-AS1	ENSG00000260942	101752400
	ENSG00000197176	100129345
SLCO4C1	ENSG00000173930	353189
PLCB3	ENSG00000149782	5331
	ENSG00000270179	NA
	ENSG00000250567	NA
	ENSG00000219159	285191
	ENSG00000255690	NA
	ENSG00000216125	NA
ZNF839P1	ENSG00000217896	NA
ARHGAP11B	ENSG00000187951	100288637
ARHGAP11B	ENSG00000187951	89839
RNU6-448P	ENSG00000252861	NA
FBN3	ENSG00000142449	84467
TTC39B	ENSG00000155158	158219
	ENSG00000256757	NA
SF3B5	ENSG00000169976	83443
HSD17B8	ENSG00000112474	7923
EHBP1	ENSG00000115504	23301
	ENSG00000231705	NA
	ENSG00000255965	NA
MAS1L	ENSG00000234954	116511
	ENSG00000250320	NA
	ENSG00000258379	NA
MIR4301	ENSG00000265140	100422855
TRIL	ENSG00000176734	NA
	ENSG00000233392	200772
CH25H	ENSG00000138135	9023
	ENSG00000259097	NA
	ENSG00000256091	NA
RN7SL575P	ENSG00000242822	NA
	ENSG00000233850	NA
	ENSG00000243353	NA
	ENSG00000258511	NA
CKMT2	ENSG00000131730	1160
	ENSG00000222066	NA
	ENSG00000261122	400533
	ENSG00000228421	NA
C5orf24	ENSG00000181904	134553
	ENSG00000257070	NA
RN7SL714P	ENSG00000241757	NA
MOSPD2	ENSG00000130150	158747
	ENSG00000258795	NA
	ENSG00000260840	100996478
	ENSG00000226926	NA
	ENSG00000256603	NA
CCDC42B	ENSG00000186710	387885
	ENSG00000272568	100506497
	ENSG00000235463	NA
	ENSG00000237342	NA
	ENSG00000223991	NA
ATF4P4	ENSG00000256167	NA
CD24P4	ENSG00000185275	NA
GJC3	ENSG00000176402	349149
LSM3P3	ENSG00000225787	NA
	ENSG00000229996	NA
	ENSG00000233517	NA
	ENSG00000259119	NA
	ENSG00000225521	NA
RPL3P4	ENSG00000232573	NA
	ENSG00000255870	NA
	ENSG00000229452	NA
	ENSG00000214650	NA
HTRA4	ENSG00000169495	203100
TMEM194A	ENSG00000166881	23306
WDR49	ENSG00000174776	151790
	ENSG00000235861	NA
RNA5SP410	ENSG00000252094	NA
RNU6-927P	ENSG00000252008	NA
RNA5SP413	ENSG00000252182	NA
LRRC37A13P	ENSG00000257101	NA
	ENSG00000214853	NA
MCTP1	ENSG00000175471	79772
RNU6-255P	ENSG00000252766	NA
RNA5SP415	ENSG00000253055	NA
	ENSG00000223052	NA
MIR5188	ENSG00000265345	100847004
	ENSG00000256452	NA
RNA5SP416	ENSG00000252647	NA
	ENSG00000235669	NA
TCF7L1-IT1	ENSG00000231134	NA
RNA5SP417	ENSG00000252268	NA
GAPDHP19	ENSG00000234529	NA
	ENSG00000255710	NA
B3GALTL	ENSG00000187676	145173
RNA5SP418	ENSG00000251760	NA
	ENSG00000249349	NA
RNA5SP419	ENSG00000251717	NA
RNU6-1107P	ENSG00000201687	NA
RBBP4P6	ENSG00000248674	NA
	ENSG00000221112	NA
	ENSG00000256947	NA
TRIM26	ENSG00000137313	7726
RNU6-674P	ENSG00000200701	NA
	ENSG00000115128	51639
STX11	ENSG00000135604	8676
GAGE12F	ENSG00000236362	100008586
GAGE12F	ENSG00000236362	645073
GAGE12F	ENSG00000236362	26748
GAGE12F	ENSG00000236362	2579
GAGE12F	ENSG00000236362	2578
GAGE12F	ENSG00000236362	2577
GAGE12F	ENSG00000236362	2576
	ENSG00000203504	NA
	ENSG00000230299	NA
	ENSG00000256195	101928940
	ENSG00000234311	NA
PIP5KL1	ENSG00000167103	138429
	ENSG00000226900	NA
EPHA1	ENSG00000146904	2041
	ENSG00000203418	NA
	ENSG00000261167	NA
	ENSG00000244756	NA
	ENSG00000256533	NA
	ENSG00000250253	NA
	ENSG00000272286	NA
	ENSG00000241354	NA
LINC01165	ENSG00000229081	100128830
GAGE12G	ENSG00000215269	100008586
GAGE12G	ENSG00000215269	645073
GAGE12G	ENSG00000215269	26748
GAGE12G	ENSG00000215269	2579
GAGE12G	ENSG00000215269	2578
GAGE12G	ENSG00000215269	2577
GAGE12G	ENSG00000215269	2576
RHBDL1	ENSG00000103269	9028
CDK18	ENSG00000117266	5129
	ENSG00000253014	NA
NXPE2P1	ENSG00000255982	NA
LY6G6C	ENSG00000204421	80740
	ENSG00000261842	NA
	ENSG00000221579	NA
	ENSG00000234531	NA
	ENSG00000258952	NA
	ENSG00000254584	NA
	ENSG00000249792	NA
SNORA58	ENSG00000249020	677836
	ENSG00000270204	NA
	ENSG00000258445	NA
LINC01166	ENSG00000232903	101927590
	ENSG00000248468	NA
	ENSG00000231062	NA
	ENSG00000238724	NA
FTH1P21	ENSG00000249013	NA
BRAT1	ENSG00000106009	221927
GAGE12H	ENSG00000224902	729442
CYP4X1	ENSG00000186377	260293
	ENSG00000226659	101929574
	ENSG00000246575	NA
LINC01167	ENSG00000224758	NA
	ENSG00000256674	NA
	ENSG00000266647	NA
	ENSG00000254836	NA
	ENSG00000248530	NA
	ENSG00000258892	NA
ZNF436	ENSG00000125945	80818
CEACAM5	ENSG00000105388	1048
	ENSG00000221189	NA
LINC01168	ENSG00000240707	399829
	ENSG00000231082	NA
	ENSG00000251447	NA
	ENSG00000251511	NA
	ENSG00000254627	NA
	ENSG00000252870	NA
SRMP2	ENSG00000258485	NA
NUP205	ENSG00000155561	23165
MIR5704	ENSG00000265859	100847040
GPR123-AS1	ENSG00000256925	NA
	ENSG00000249479	100505784
	ENSG00000212551	NA
	ENSG00000256972	NA
RPS7P9	ENSG00000233353	NA
	ENSG00000233757	NA
	ENSG00000240854	NA
GAGE2A	ENSG00000189064	729447
GAGE2A	ENSG00000189064	2574
ZNF767	ENSG00000133624	79970
EIF4A2P5	ENSG00000255490	NA
	ENSG00000248912	NA
TBC1D3P2	ENSG00000188755	440452
	ENSG00000255580	NA
	ENSG00000203268	NA
RPL7P16	ENSG00000242899	NA
	ENSG00000248629	NA
RPL5P28	ENSG00000235264	NA
	ENSG00000256315	NA
	ENSG00000255252	NA
	ENSG00000258656	NA
	ENSG00000238392	NA
FNDC1	ENSG00000164694	84624
GMEB2	ENSG00000101216	26205
	ENSG00000250622	NA
	ENSG00000238997	NA
	ENSG00000248170	NA
PATL1	ENSG00000166889	219988
	ENSG00000227160	NA
MIR202HG	ENSG00000166917	101927671
MIR202HG	ENSG00000166917	574448
RASA4DP	ENSG00000233297	NA
LY6G5B	ENSG00000241713	58496
HIPK4	ENSG00000160396	147746
GAGE1	ENSG00000205777	2578
GAGE1	ENSG00000205777	2577
GAGE1	ENSG00000205777	2576
GAGE1	ENSG00000205777	2543
	ENSG00000256281	NA
	ENSG00000257456	NA
RPPH1-3P	ENSG00000252350	NA
	ENSG00000255375	NA
	ENSG00000252524	NA
	ENSG00000257087	NA
	ENSG00000248667	NA
RNU6-582P	ENSG00000199859	NA
	ENSG00000242986	NA
SKIV2L	ENSG00000228896	6499
	ENSG00000249819	NA
	ENSG00000249023	NA
	ENSG00000263738	NA
	ENSG00000249842	NA
FAN1	ENSG00000198690	22909
WT1-AS	ENSG00000183242	51352
	ENSG00000255903	NA
	ENSG00000239143	NA
	ENSG00000234111	340017
RPL5P17	ENSG00000243859	NA
FBXW4	ENSG00000107829	6468
	ENSG00000255689	NA
PEBP1P2	ENSG00000270532	NA
C1orf213	ENSG00000249087	148898
NANOGP4	ENSG00000237065	NA
TM2D2	ENSG00000169490	83877
	ENSG00000239153	NA
	ENSG00000215953	NA
	ENSG00000255599	NA
	ENSG00000271014	NA
LIPA	ENSG00000107798	3988
	ENSG00000263887	NA
AP2S1	ENSG00000042753	1175
	ENSG00000251066	NA
	ENSG00000260254	NA
BRAF	ENSG00000157764	673
SFTPA1	ENSG00000122852	729238
SFTPA1	ENSG00000122852	653509
	ENSG00000256717	NA
	ENSG00000202382	NA
CLIC5	ENSG00000112782	53405
	ENSG00000265704	NA
RING1	ENSG00000206287	6015
RN7SL113P	ENSG00000242095	NA
PCNA	ENSG00000132646	5111
	ENSG00000250874	NA
	ENSG00000258085	7366
DPP3	ENSG00000254986	10072
ZDHHC2	ENSG00000104219	51201
	ENSG00000264182	NA
DDX54	ENSG00000123064	79039
HNRNPA3P9	ENSG00000270903	NA
RNU7-162P	ENSG00000252478	NA
LINC00900	ENSG00000246100	283143
	ENSG00000257769	NA
	ENSG00000272690	NA
	ENSG00000273196	NA
	ENSG00000268970	NA
MIR484	ENSG00000272213	619553
	ENSG00000244535	NA
RPS2P25	ENSG00000241965	NA
TXNDC15	ENSG00000113621	79770
	ENSG00000262380	NA
	ENSG00000269825	NA
	ENSG00000207207	NA
	ENSG00000268424	NA
	ENSG00000255875	NA
	ENSG00000263335	NA
	ENSG00000200615	NA
BMP10	ENSG00000163217	27302
PIGCP1	ENSG00000213713	NA
	ENSG00000268225	NA
	ENSG00000263065	NA
RNA5SP420	ENSG00000252806	NA
RXFP2	ENSG00000133105	122042
RNA5SP421	ENSG00000252673	NA
GSTZ1	ENSG00000100577	2954
RNA5SP422	ENSG00000252587	NA
CSTF3-AS1	ENSG00000247151	338739
HNF1B	ENSG00000108753	6928
RNA5SP423	ENSG00000252936	NA
ZNF888	ENSG00000213793	NA
	ENSG00000260611	NA
HMGN2P41	ENSG00000261620	NA
ENPP7P2	ENSG00000239959	NA
TCEA3	ENSG00000204219	6920
	ENSG00000269646	NA
VN1R70P	ENSG00000261515	NA
ZNF816-ZNF321P	ENSG00000213801	399669
PRX	ENSG00000105227	57716
	ENSG00000242140	NA
RNU6-4P	ENSG00000206932	101954271
RNU6-4P	ENSG00000206932	26827
RNU6-4P	ENSG00000206932	26826
TSPAN19	ENSG00000231738	144448
RIMKLA	ENSG00000177181	284716
CAND1	ENSG00000111530	55832
FAUP2	ENSG00000237806	NA
C11orf89	ENSG00000184682	NA
DNAJB9	ENSG00000128590	4189
	ENSG00000269082	NA
	ENSG00000241231	NA
	ENSG00000261782	NA
CYP4Z1	ENSG00000186160	199974
	ENSG00000221580	NA
ZSWIM2	ENSG00000163012	151112
LY6G5C	ENSG00000231325	80741
ZNF702P	ENSG00000242779	79986
	ENSG00000257745	101929773
	ENSG00000257745	7365
DPM2	ENSG00000136908	8818
	ENSG00000221618	NA
PAGE1	ENSG00000068985	8712
	ENSG00000249275	NA
	ENSG00000200521	NA
STMN3	ENSG00000197457	50861
CWC22	ENSG00000163510	57703
	ENSG00000249627	NA
KAT6B	ENSG00000156650	23522
	ENSG00000250475	NA
	ENSG00000206808	NA
FLOT2	ENSG00000132589	2319
RPL29P23	ENSG00000241950	NA
ARHGAP35	ENSG00000160007	2909
	ENSG00000200485	NA
	ENSG00000241255	NA
	ENSG00000237265	NA
	ENSG00000223134	NA
	ENSG00000248429	101929911
	ENSG00000254537	NA
	ENSG00000255207	NA
	ENSG00000234648	NA
STUB1	ENSG00000103266	10273
SAC3D1	ENSG00000168061	29901
RIMBP2	ENSG00000060709	23504
	ENSG00000229402	NA
DDX60	ENSG00000137628	55601
RIPK2	ENSG00000104312	8767
CD163	ENSG00000177575	9332
	ENSG00000235785	NA
	ENSG00000235245	NA
	ENSG00000258383	NA
ZMYND12	ENSG00000066185	84217
	ENSG00000230934	NA
	ENSG00000216173	NA
	ENSG00000270235	NA
RNU6-213P	ENSG00000206778	NA
	ENSG00000272439	NA
	ENSG00000262171	NA
	ENSG00000258749	NA
BANF1P2	ENSG00000230306	NA
	ENSG00000258213	NA
CXorf49	ENSG00000215115	NA
ASB9	ENSG00000102048	140462
	ENSG00000200506	NA
RPL15P20	ENSG00000215003	NA
	ENSG00000203546	NA
NUDT19P5	ENSG00000251073	NA
CYP4A22	ENSG00000162365	284541
CYP4A22	ENSG00000162365	1579
TCEB1P30	ENSG00000223746	NA
	ENSG00000226699	NA
	ENSG00000247970	NA
	ENSG00000250604	NA
GKN2	ENSG00000183607	200504
MIR3944	ENSG00000265395	100500911
	ENSG00000268282	NA
	ENSG00000258672	NA
TBC1D3C	ENSG00000234972	729877
TBC1D3C	ENSG00000234972	729873
RPL17P40	ENSG00000241067	NA
	ENSG00000234973	NA
OR6L2P	ENSG00000273327	NA
	ENSG00000267943	NA
RNU1-47P	ENSG00000199836	NA
VDAC3P1	ENSG00000271198	NA
	ENSG00000268613	NA
HNRNPA3P1	ENSG00000226790	10151
TREML1	ENSG00000161911	340205
RNU6-398P	ENSG00000206870	NA
	ENSG00000262332	NA
	ENSG00000242888	NA
UROD	ENSG00000126088	7389
MCUR1	ENSG00000050393	63933
	ENSG00000252380	NA
	ENSG00000263029	NA
	ENSG00000258693	NA
	ENSG00000247287	NA
	ENSG00000226870	NA
LINC00619	ENSG00000204187	414260
	ENSG00000267240	NA
	ENSG00000214279	619207
	ENSG00000258560	NA
CNOT7	ENSG00000198791	29883
COL12A1	ENSG00000111799	1303
	ENSG00000262848	NA
	ENSG00000258926	NA
MIR151B	ENSG00000265154	100616247
	ENSG00000269042	NA
	ENSG00000238106	101928194
ADAM9	ENSG00000168615	8754
LINC00906	ENSG00000267339	148145
MIR342	ENSG00000199082	442909
	ENSG00000263198	NA
	ENSG00000237182	NA
	ENSG00000250548	101927780
TAS2R60	ENSG00000185899	338398
MIR3179-2	ENSG00000257381	100423006
MIR3179-2	ENSG00000257381	100422960
MIR3179-2	ENSG00000257381	100422886
LINC00840	ENSG00000226808	100506835
	ENSG00000237717	NA
DTD2	ENSG00000129480	112487
	ENSG00000233703	NA
	ENSG00000260858	NA
HIF1A-AS1	ENSG00000258777	100750246
MIR3670-2	ENSG00000264722	100846994
MIR3670-2	ENSG00000264722	100500910
	ENSG00000221684	NA
FARSBP1	ENSG00000231060	NA
	ENSG00000236769	NA
RNA5SP433	ENSG00000201361	NA
	ENSG00000258982	NA
MIR3180-2	ENSG00000257366	100422956
MIR3180-2	ENSG00000257366	100422870
MIR3180-2	ENSG00000257366	100422836
	ENSG00000231774	101928194
	ENSG00000227029	NA
	ENSG00000266621	NA
HIF1A-AS2	ENSG00000258667	NA
	ENSG00000260530	NA
TAS2R41	ENSG00000221855	259287
APEX1	ENSG00000100823	328
	ENSG00000265373	100422956
	ENSG00000265373	100422870
	ENSG00000265373	100422836
	ENSG00000223374	NA
	ENSG00000253620	NA
LINC00841	ENSG00000233395	NA
TLX2	ENSG00000115297	3196
	ENSG00000260504	NA
IMPACT	ENSG00000154059	55364
	ENSG00000258964	NA
MIR3133	ENSG00000263752	100422942
	ENSG00000258904	NA
	ENSG00000234442	NA
	ENSG00000261286	NA
SERTAD1	ENSG00000197019	29950
	ENSG00000224232	NA
RNA5SP470	ENSG00000252272	NA
	ENSG00000259052	NA
BOK-AS1	ENSG00000234235	100379249
NPAS1	ENSG00000130751	4861
	ENSG00000238957	NA
WARS2P1	ENSG00000227209	NA
	ENSG00000255202	NA
	ENSG00000258882	NA
	ENSG00000261243	NA
	ENSG00000254193	NA
	ENSG00000237590	NA
	ENSG00000267014	100505835
OR10AC1P	ENSG00000176510	NA
	ENSG00000273113	NA
C11orf65	ENSG00000166323	160140
	ENSG00000238701	NA
RPA2P2	ENSG00000226466	NA
SSPO	ENSG00000197558	NA
	ENSG00000261471	NA
	ENSG00000240890	NA
RNA5SP122	ENSG00000207186	NA
	ENSG00000254508	101928440
	ENSG00000260859	NA
RAI14	ENSG00000039560	26064
	ENSG00000258504	NA
CXorf49B	ENSG00000215113	NA
COX4I1P1	ENSG00000258956	NA
	ENSG00000229116	NA
GPR33	ENSG00000214943	2856
	ENSG00000228989	NA
	ENSG00000265249	NA
	ENSG00000235351	NA
	ENSG00000265990	NA
	ENSG00000260340	NA
	ENSG00000258842	NA
	ENSG00000214089	NA
VPS52	ENSG00000206286	6293
	ENSG00000221378	NA
	ENSG00000215692	NA
	ENSG00000255272	NA
	ENSG00000271079	441294
	ENSG00000213385	NA
COX6CP16	ENSG00000270313	NA
	ENSG00000258903	NA
	ENSG00000267498	NA
RNU6-1136P	ENSG00000252643	NA
RET	ENSG00000165731	5979
MIR345	ENSG00000198984	442910
	ENSG00000234793	NA
LINC00311	ENSG00000179219	197196
	ENSG00000270767	NA
FRY	ENSG00000073910	10129
	ENSG00000243794	NA
RN7SKP198	ENSG00000238324	NA
MYOF	ENSG00000138119	26509
	ENSG00000234580	NA
	ENSG00000215023	NA
MIR5093	ENSG00000266307	100847022
	ENSG00000259796	NA
NFE4	ENSG00000230257	NA
	ENSG00000255161	NA
	ENSG00000272710	NA
PKD1P1	ENSG00000244257	NA
	ENSG00000264203	NA
RPS3AP15	ENSG00000244674	NA
EIF2AP4	ENSG00000227395	NA
PAPOLA	ENSG00000090060	10914
RN7SL340P	ENSG00000241604	NA
	ENSG00000270124	NA
	ENSG00000258403	NA
	ENSG00000221602	NA
	ENSG00000224272	101927206
	ENSG00000264045	NA
IL13	ENSG00000169194	3596
	ENSG00000255169	NA
	ENSG00000239383	NA
	ENSG00000236226	NA
TMEM72-AS1	ENSG00000224812	220980
ZNF652	ENSG00000198740	22834
FAM102A	ENSG00000167106	399665
	ENSG00000264515	284395
OR7E121P	ENSG00000244222	NA
	ENSG00000260417	NA
	ENSG00000254619	NA
WBP1LP3	ENSG00000253612	NA
CRYZP1	ENSG00000233025	NA
RN7SL381P	ENSG00000263968	NA
LINC00643	ENSG00000186369	646113
	ENSG00000255464	NA
UNC93B3	ENSG00000172971	NA
	ENSG00000255133	NA
MIR1910	ENSG00000222190	100302261
	ENSG00000234504	NA
	ENSG00000269898	NA
	ENSG00000253166	NA
	ENSG00000201867	NA
EWSR1	ENSG00000182944	2130
	ENSG00000235151	NA
	ENSG00000223462	NA
	ENSG00000254708	NA
RPL23AP53	ENSG00000223508	NA
RPL19P12	ENSG00000224415	100129424
	ENSG00000273363	NA
	ENSG00000220204	NA
	ENSG00000258336	NA
	ENSG00000267574	NA
	ENSG00000243422	NA
	ENSG00000233806	101927289
RPL21P104	ENSG00000242922	NA
MIR1324	ENSG00000221795	100302212
	ENSG00000266248	NA
DQX1	ENSG00000144045	165545
	ENSG00000269496	NA
FAM117B	ENSG00000138439	150864
AGGF1P3	ENSG00000241532	NA
	ENSG00000267433	NA
	ENSG00000224617	NA
KRT8P19	ENSG00000257528	NA
NUBPL	ENSG00000151413	80224
	ENSG00000267258	NA
CEP164P1	ENSG00000226937	NA
	ENSG00000229030	NA
RPS3P6	ENSG00000213363	NA
	ENSG00000272812	NA
RPL9P32	ENSG00000242100	NA
	ENSG00000272240	NA
RNU6-1078P	ENSG00000201392	NA
GKN1	ENSG00000169605	56287
	ENSG00000237940	NA
PPCS	ENSG00000127125	79717
RPS26P11	ENSG00000196933	NA
	ENSG00000267006	NA
TAF9P3	ENSG00000267692	NA
FAM115C	ENSG00000170379	101930379
FAM115C	ENSG00000170379	101928422
FAM115C	ENSG00000170379	285966
	ENSG00000266910	NA
DENND4A	ENSG00000174485	10260
RPL22P19	ENSG00000241129	NA
ST3GAL3	ENSG00000126091	6487
	ENSG00000273402	NA
OSGIN2	ENSG00000164823	734
	ENSG00000267223	NA
	ENSG00000226423	NA
NIP7P2	ENSG00000213264	NA
	ENSG00000223148	NA
	ENSG00000254104	NA
	ENSG00000267760	NA
	ENSG00000232002	NA
CALCRL	ENSG00000064989	10203
	ENSG00000248345	NA
	ENSG00000229458	NA
	ENSG00000267081	NA
	ENSG00000261186	NA
HSPA8P19	ENSG00000251614	NA
PDZK1IP1	ENSG00000162366	10158
MFF	ENSG00000168958	56947
PSG4	ENSG00000243137	5672
	ENSG00000261316	NA
	ENSG00000249868	NA
BCORP1	ENSG00000215580	286554
	ENSG00000267378	NA
	ENSG00000267777	NA
ITPR1	ENSG00000150995	3708
	ENSG00000215933	NA
ASB11	ENSG00000165192	140456
	ENSG00000225471	NA
NDUFB3	ENSG00000119013	4709
TMEM160	ENSG00000130748	54958
	ENSG00000220804	101930257
	ENSG00000220804	728323
AZGP1	ENSG00000160862	563
	ENSG00000267662	NA
NAALADL1	ENSG00000168060	10004
	ENSG00000267636	NA
NPHP3-AS1	ENSG00000248724	348808
FAM87A	ENSG00000182366	157693
	ENSG00000267599	NA
BMS1P17	ENSG00000228294	NA
	ENSG00000267407	NA
	ENSG00000213846	NA
	ENSG00000248510	NA
	ENSG00000271943	NA
	ENSG00000261400	101927277
RN7SKP28	ENSG00000201640	NA
	ENSG00000232766	NA
DUXAP10	ENSG00000257227	NA
COX7A2P2	ENSG00000236764	NA
	ENSG00000267465	NA
RN7SL388P	ENSG00000239577	NA
	ENSG00000256093	NA
	ENSG00000250355	NA
	ENSG00000223813	NA
	ENSG00000272282	NA
RN7SL264P	ENSG00000264396	NA
	ENSG00000238926	NA
	ENSG00000249725	NA
	ENSG00000256814	NA
	ENSG00000253170	NA
PAGE4	ENSG00000101951	9506
RNU2-68P	ENSG00000222810	NA
CIR1P3	ENSG00000216708	NA
SERTAD3	ENSG00000167565	29946
	ENSG00000257573	NA
RARRES2P1	ENSG00000241622	NA
	ENSG00000225548	NA
	ENSG00000272293	NA
	ENSG00000271184	NA
	ENSG00000251011	101927455
	ENSG00000254044	NA
	ENSG00000236138	NA
	ENSG00000225858	NA
	ENSG00000264667	NA
ZC3H4	ENSG00000130749	23211
	ENSG00000270196	NA
TNNT3	ENSG00000130595	7140
RNA5SP471	ENSG00000252780	NA
LINC00939	ENSG00000249267	400084
SF3B1	ENSG00000115524	23451
LINC00960	ENSG00000242516	401074
	ENSG00000255271	NA
UTRN	ENSG00000152818	7402
	ENSG00000272005	NA
	ENSG00000257310	NA
RNU6-967P	ENSG00000201894	NA
TAL1	ENSG00000162367	6886
PAQR8	ENSG00000170915	85315
STPG2-AS1	ENSG00000251620	101410545
ZNRF2P2	ENSG00000225264	646762
	ENSG00000267315	NA
	ENSG00000267012	NA
	ENSG00000258781	NA
	ENSG00000229243	100996624
PHKA1-AS1	ENSG00000231944	101928259
	ENSG00000262039	NA
PRR15L	ENSG00000167183	79170
	ENSG00000271995	NA
SEPT10	ENSG00000186522	151011
	ENSG00000253052	NA
NRG3-AS1	ENSG00000225738	NA
	ENSG00000271632	NA
	ENSG00000267711	NA
CRYZP2	ENSG00000250293	NA
	ENSG00000254207	NA
	ENSG00000257262	NA
	ENSG00000267547	NA
SNAPC3	ENSG00000164975	6619
OR11H13P	ENSG00000196143	NA
PRICKLE2	ENSG00000163637	166336
RPL5P12	ENSG00000242697	NA
ZBTB38	ENSG00000177311	253461
	ENSG00000235493	NA
	ENSG00000255427	NA
IKZF4	ENSG00000123411	64375
	ENSG00000267745	NA
	ENSG00000257756	NA
	ENSG00000202482	NA
TMSB4XP3	ENSG00000223437	NA
RN7SL92P	ENSG00000265592	NA
WFIKKN2	ENSG00000173714	124857
	ENSG00000271369	NA
MIR4273	ENSG00000266396	100422955
NAIF1	ENSG00000171169	203245
	ENSG00000258188	NA
	ENSG00000270491	NA
DUTP8	ENSG00000214904	NA
FAM96AP1	ENSG00000234048	NA
	ENSG00000257749	NA
	ENSG00000267648	NA
RNU6-441P	ENSG00000207275	NA
MIR1343	ENSG00000251862	100616437
RNA5SP356	ENSG00000251781	NA
	ENSG00000230480	NA
ERICH1-AS1	ENSG00000237647	619343
RNU6-478P	ENSG00000200774	NA
	ENSG00000200658	NA
	ENSG00000257932	NA
MARK2P15	ENSG00000234931	NA
BAD	ENSG00000002330	572
BLVRB	ENSG00000090013	645
	ENSG00000214559	NA
	ENSG00000255521	100507144
	ENSG00000267102	NA
SPPL2C	ENSG00000185294	162540
USP27X	ENSG00000242013	389856
	ENSG00000258202	NA
	ENSG00000242318	NA
	ENSG00000265268	NA
GABBR1	ENSG00000232569	2550
	ENSG00000233945	NA
	ENSG00000251523	NA
	ENSG00000246331	645485
	ENSG00000267312	NA
RN7SL523P	ENSG00000243976	NA
	ENSG00000223565	NA
ATP5O	ENSG00000241837	539
	ENSG00000260641	NA
	ENSG00000263519	NA
RNU6-129P	ENSG00000212324	NA
LINC00941	ENSG00000235884	100287314
EPT1	ENSG00000138018	85465
UGT3A1	ENSG00000145626	133688
	ENSG00000233258	NA
	ENSG00000258666	NA
LINC00693	ENSG00000228214	645206
	ENSG00000255443	NA
FAM228B	ENSG00000219626	375190
	ENSG00000244306	NA
	ENSG00000249764	NA
	ENSG00000258521	NA
OR4F5	ENSG00000186092	79501
TNNT1	ENSG00000105048	7138
ASAP3	ENSG00000088280	55616
	ENSG00000213698	NA
BTF3P13	ENSG00000227118	NA
FAM183B	ENSG00000164556	NA
	ENSG00000273171	NA
	ENSG00000258118	NA
	ENSG00000251194	NA
RNU1-112P	ENSG00000201271	NA
	ENSG00000237683	101929819
	ENSG00000237683	100996768
	ENSG00000237683	728728
TOB1	ENSG00000141232	10140
TBCAP3	ENSG00000249055	NA
FAM226B	ENSG00000269911	653687
FAM226B	ENSG00000269911	203429
FAM226A	ENSG00000269911	653687
FAM226A	ENSG00000269911	203429
	ENSG00000255004	NA
ABLIM1	ENSG00000099204	3983
	ENSG00000263923	NA
	ENSG00000229583	100129407
PIGA	ENSG00000165195	5277
	ENSG00000258581	NA
OR4F29	ENSG00000235249	729759
OR4F29	ENSG00000235249	81399
OR4F29	ENSG00000235249	26683
	ENSG00000238449	NA
EFHC1	ENSG00000096093	114327
FAM177A1P1	ENSG00000214886	NA
ACE	ENSG00000159640	1636
NBN	ENSG00000104320	4683
	ENSG00000206706	NA
	ENSG00000258620	NA
	ENSG00000227827	399491
RNU7-149P	ENSG00000252548	NA
OR4F16	ENSG00000185097	729759
OR4F16	ENSG00000185097	81399
OR4F16	ENSG00000185097	26683
CLCN5	ENSG00000171365	1184
SOD2	ENSG00000112096	100129518
SOD2	ENSG00000112096	6648
IL1RL2	ENSG00000115598	8808
NDUFS5P4	ENSG00000251437	NA
RTEL1	ENSG00000258366	51750
	ENSG00000254269	NA
SCUBE3	ENSG00000146197	222663
PHB	ENSG00000167085	5245
MIR3684	ENSG00000265213	100500867
MDH2	ENSG00000146701	4191
	ENSG00000269831	NA
RNU1-103P	ENSG00000252311	NA
MTMR10	ENSG00000166912	54893
	ENSG00000270184	NA
DGCR14	ENSG00000100056	23617
DGCR14	ENSG00000100056	8220
	ENSG00000269308	NA
JMJD8	ENSG00000161999	339123
	ENSG00000225396	NA
	ENSG00000270159	101928557
MAGEE2	ENSG00000186675	139599
EVPLL	ENSG00000214860	645027
ZKSCAN1	ENSG00000106261	7586
RPL7AP25	ENSG00000235294	NA
CTR9	ENSG00000198730	9646
TREM2	ENSG00000095970	54209
SLCO6A1	ENSG00000205359	133482
DPY19L2P3	ENSG00000227855	442524
	ENSG00000239381	NA
	ENSG00000270698	NA
	ENSG00000267094	NA
	ENSG00000214259	NA
PBDC1	ENSG00000102390	51260
