id	gene	allTranscripts	transcript	totExons	strand	chrom	startUpIntron	endUpIntron	startUpBSE	endUpBSE	startDownBSE	endDownBSE	startDownIntron	endDownIntron	exNumUpBSE	exNumDownBSE	numOfExons	lenUpIntron	lenUpBSE	lenDownBSE	lenDownIntron	meanLengthBSEs	meanLengthIntrons	lenCircRNA
2715	ANK3:-:chr10:61848116:61844360	ANK3	ENST00000280772,ENST00000373827,ENST00000503366,ENST00000355288	ENST00000280772	44	-	chr10	61865662	61848117	61848116	61847905	61844588	61844360	61844359	61843376	29	32	4	17545	211	228	983	219.5	9264	746
2716	ATP8A1:-:chr4:42629126:42618050	ATP8A1	ENST00000381668,ENST00000264449	ENST00000381668	37	-	chr4	42658841	42629127	42629126	42629012	42618095	42618050	42618049	42602536	2	5	4	29714	114	45	15513	79.5	22613.5	360
2717	ERI3:-:chr1:44804994:44750507	ERI3	ENST00000372257,ENST00000495828	ENST00000372257	9	-	chr1	44818521	44804995	44804994	44804717	44750579	44750507	44750506	44713711	3	7	5	13526	277	72	36795	174.5	25160.5	620
2718	FANCB:-:chrX:14877456:14868627	FANCB	ENST00000398334,ENST00000324138,ENST00000452869	ENST00000398334	10	-	chrX	14882681	14877457	14877456	14877304	14868796	14868627	14868626	14863409	4	7	4	5224	152	169	5217	160.5	5220.5	545
2719	FBXO9:+:chr6:52935855:52941341	FBXO9	ENST00000323557,ENST00000370939,ENST00000498744,ENST00000473337	ENST00000323557	13	+	chr6	52930591	52935854	52935855	52935941	52941284	52941341	52941342	52943596	2	4	3	5263	86	57	2254	71.5	3758.5	304
2720	GRB10:-:chr7:50771605:50737419	GRB10	ENST00000403097,ENST00000335866,ENST00000398810,ENST00000398812,ENST00000439599,ENST00000406641,ENST00000401949,ENST00000402497,ENST00000407526,ENST00000357271	ENST00000403097	18	-	chr7	50778571	50771606	50771605	50771518	50737560	50737419	50737418	50694676	4	6	3	6965	87	141	42742	114	24853.5	453
2721	GRIA1:+:chr5:153085257:153085627	GRIA1	ENST00000285900,ENST00000518783,ENST00000340592,ENST00000521843,ENST00000448073,ENST00000518142	ENST00000285900	16	+	chr5	153078634	153085256	153085257	153085627	153085257	153085627	153085628	153143993	11	11	1	6622	370	370	58365	370	32493.5	371
2722	HMBOX1:+:chr8:28821328:28837673	HMBOX1	ENST00000397358,ENST00000444075,ENST00000287701,ENST00000521516,ENST00000558662,ENST00000523613,ENST00000355231,ENST00000519047,ENST00000560599,ENST00000403668	ENST00000397358	11	+	chr8	28749308	28821327	28821328	28821407	28837588	28837673	28837674	28866588	3	5	3	72019	79	85	28914	82	50466.5	643
2723	LONP2:+:chr16:48311249:48337216	LONP2	ENST00000285737,ENST00000535754,ENST00000566755,ENST00000416006	ENST00000285737	15	+	chr16	48304186	48311248	48311249	48311390	48337083	48337216	48337217	48368126	8	11	4	7062	141	133	30909	137	18985.5	554
2724	MAGI2:-:chr7:77998530:77973095	MAGI2	ENST00000354212,ENST00000419488,ENST00000522391,ENST00000519748,ENST00000536571,ENST00000535697,ENST00000520379	ENST00000354212	22	-	chr7	78119077	77998531	77998530	77998473	77973277	77973095	77973094	77885899	7	9	3	120546	57	182	87195	119.5	103870.5	363
2725	MDGA1:-:chr6:37620116:37617885	MDGA1	ENST00000297153,ENST00000434837,ENST00000505425	ENST00000297153	18	-	chr6	37622049	37620117	37620116	37619787	37618181	37617885	37617884	37617743	7	8	2	1932	329	296	141	312.5	1036.5	627
2726	MLYCD:+:chr16:83940592:83945972	MLYCD	ENST00000262430	ENST00000262430	5	+	chr16	83933278	83940591	83940592	83940704	83945823	83945972	83945973	83948560	2	4	3	7313	112	149	2587	130.5	4950	420
2727	MNAT1:+:chr14:61262935:61346553	MNAT1	ENST00000261245,ENST00000539616	ENST00000261245	8	+	chr14	61201670	61262934	61262935	61263087	61346432	61346553	61346554	61434946	2	7	6	61264	152	121	88392	136.5	74828	720
2728	NUP98:-:chr11:3774638:3752621	NUP98	ENST00000324932,ENST00000359171,ENST00000355260,ENST00000397004,ENST00000397007,ENST00000527104,ENST00000529379	ENST00000324932	33	-	chr11	3781768	3774639	3774638	3774546	3752808	3752621	3752620	3746450	11	14	4	7129	92	187	6170	139.5	6649.5	556
2729	OGDH:+:chr7:44684926:44687358	OGDH	ENST00000222673,ENST00000444676,ENST00000443864,ENST00000419661	ENST00000222673	23	+	chr7	44664165	44684925	44684926	44685117	44687256	44687358	44687359	44706334	3	4	2	20760	191	102	18975	146.5	19867.5	295
2730	PAPD4:+:chr5:78936674:78964851	PAPD4	ENST00000453514,ENST00000423041,ENST00000296783,ENST00000504233,ENST00000428308	ENST00000453514	15	+	chr5	78919313	78936673	78936674	78936788	78964715	78964851	78964852	78975401	5	12	8	17360	114	136	10549	125	13954.5	743
2731	PIKFYVE:+:chr2:209209835:209212747	PIKFYVE	ENST00000264380	ENST00000264380	42	+	chr2	209207374	209209834	209209835	209209918	209212583	209212747	209212748	209214747	33	35	3	2460	83	164	1999	123.5	2229.5	347
2732	PPM1B:+:chr2:44428325:44436466	PPM1B	ENST00000378551,ENST00000409432,ENST00000282412,ENST00000419807,ENST00000378540,ENST00000409473	ENST00000378551	6	+	chr2	44396414	44428324	44428325	44429184	44436349	44436466	44436467	44445105	2	3	2	31910	859	117	8638	488	20274	978
2733	PRKDC:-:chr8:48869991:48866180	PRKDC	ENST00000523565,ENST00000314191,ENST00000338368,ENST00000518216	ENST00000523565	86	-	chr8	48872532	48869992	48869991	48869915	48866279	48866180	48866179	48856590	2	7	6	2540	76	99	9589	87.5	6064.5	567
2734	SYNJ1:-:chr21:34067592:34065482	SYNJ1	NA	NA	NA	-	chr21	NA	NA	34067592	NA	NA	34065482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2735	UQCRC2:+:chr16:21973781:21987564	UQCRC2	ENST00000268379,ENST00000561553	ENST00000268379	14	+	chr16	21969921	21973780	21973781	21973837	21987488	21987564	21987565	21991867	5	12	8	3859	56	76	4302	66	4080.5	792
2736	ZNF407:+:chr18:72342923:72353078	ZNF407	ENST00000582337	ENST00000582337	5	+	chr18	72265174	72342922	72342923	72347662	72352964	72353078	72353079	72493383	2	3	2	77748	4739	114	140304	2426.5	109026	4855
2737	NETO2:-:chr16:47163275:47143393	NETO2	ENST00000562435,ENST00000303155	ENST00000562435	9	-	chr16	47165879	47163276	47163275	47163135	47143622	47143394	47143393	47120251	3	7	5	2603	140	228	23142	184	12872.5	792
2738	ATXN3:-:chr14:92563182:92559595	ATXN3	ENST00000545170,ENST00000429774,ENST00000393287,ENST00000359366,ENST00000503767,ENST00000532032,ENST00000556374,ENST00000553488,ENST00000554491,ENST00000553309,ENST00000554592,ENST00000556898,ENST00000554673,ENST00000556315,ENST00000554994,ENST00000556274,ENST00000556288,ENST00000511362,ENST00000555816,ENST00000556082,ENST00000526872,ENST00000556339	ENST00000545170	11	-	chr14	92572872	92563183	92563182	92563018	92559662	92559596	92559595	92555162	2	5	4	9689	164	66	4433	115	7061	363
2739	DPH7:-:chr9:140459606:140458885	DPH7	ENST00000277540,ENST00000479650	ENST00000277540	9	-	chr9	140468659	140459607	140459606	140459537	140459058	140458886	140458885	140450101	6	8	3	9052	69	172	8784	120.5	8918	309
2740	DYNC1LI2:-:chr16:66763002:66759730	DYNC1LI2	ENST00000258198,ENST00000567499,ENST00000443351,ENST00000569320	ENST00000258198	13	-	chr16	66764014	66763003	66763002	66762943	66759847	66759731	66759730	66757726	9	12	4	1011	59	116	2004	87.5	1507.5	337
2741	EIF4G3:-:chr1:21329301:21306826	EIF4G3	ENST00000602326,ENST00000400422,ENST00000264211,ENST00000374937,ENST00000374935,ENST00000356916,ENST00000374927,ENST00000438975,ENST00000411888	ENST00000602326	35	-	chr1	21377358	21329302	21329301	21329206	21306941	21306827	21306826	21299593	5	8	4	48056	95	114	7233	104.5	27644.5	412
2742	FNDC3B:+:chr3:171969050:172025291	FNDC3B	ENST00000336824,ENST00000415807,ENST00000416957,ENST00000469491	ENST00000336824	26	+	chr3	171965567	171969049	171969050	171969331	172025153	172025291	172025292	172028617	6	10	5	3482	281	138	3325	209.5	3403.5	692
2743	KDM5A:-:chr12:465703:459786	KDM5A	ENST00000399788,ENST00000382815	ENST00000399788	28	-	chr12	472128	465704	465703	465598	459945	459787	459786	443589	6	10	5	6424	105	158	16197	131.5	11310.5	636
2744	KMT2E:+:chr7:104714066:104722244	KMT2E	ENST00000334877,ENST00000311117,ENST00000334884,ENST00000257745,ENST00000334914,ENST00000476671,ENST00000482560,ENST00000478990	ENST00000334877	26	+	chr7	104707255	104714065	104714066	104714124	104722135	104722244	104722245	104730455	7	13	7	6810	58	109	8210	83.5	7510	861
2745	MAST1:+:chr19:12962748:12963209	MAST1	ENST00000251472,ENST00000591495,ENST00000588379	ENST00000251472	26	+	chr19	12958872	12962747	12962748	12962849	12963142	12963209	12963210	12969175	8	10	3	3875	101	67	5965	84	4920	303
2746	PIAS1:+:chr15:68434284:68446033	PIAS1	ENST00000545237,ENST00000249636	ENST00000545237	15	+	chr15	68379089	68434283	68434284	68434368	68445928	68446033	68446034	68457068	4	8	5	55194	84	105	11034	94.5	33114	465
2747	PPP6R3:+:chr11:68334482:68363686	PPP6R3	ENST00000393799,ENST00000393800,ENST00000393801,ENST00000527403,ENST00000265637,ENST00000524904,ENST00000534534,ENST00000524845	ENST00000393799	25	+	chr11	68331901	68334481	68334482	68334634	68363565	68363686	68363687	68367808	10	19	10	2580	152	121	4121	136.5	3350.5	1063
2748	RAD23B:+:chr9:110062422:110087285	RAD23B	ENST00000358015,ENST00000416373	ENST00000358015	10	+	chr9	110045977	110062421	110062422	110062503	110087115	110087285	110087286	110091823	2	9	8	16444	81	170	4537	125.5	10490.5	1050
2749	SMARCC1:-:chr3:47727660:47719687	SMARCC1	ENST00000254480,ENST00000425518,ENST00000462198	ENST00000254480	28	-	chr3	47730876	47727661	47727660	47727539	47719801	47719688	47719687	47718273	14	16	3	3215	121	113	1414	117	2314.5	308
2750	ZNF124:-:chr1:247323115:247302018	ZNF124	NA	NA	NA	-	chr1	NA	NA	247323115	NA	NA	247302018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2751	ATE1:-:chr10:123683844:123596233	ATE1	ENST00000369043,ENST00000535655,ENST00000224652,ENST00000423243,ENST00000540606,ENST00000543447	ENST00000369043	12	-	chr10	123687358	123683845	123683844	123683781	123596332	123596233	123596232	123549805	2	10	9	3513	63	99	46427	81	24970	1151
2752	CCDC62:+:chr12:123262038:123265877	CCDC62	ENST00000253079,ENST00000392441,ENST00000341952	ENST00000253079	13	+	chr12	123259254	123262037	123262038	123262230	123265711	123265877	123265878	123270265	2	3	2	2783	192	166	4387	179	3585	360
2753	CMTM6:-:chr3:32533378:32525424	CMTM6	NA	NA	NA	-	chr3	NA	NA	32533378	NA	NA	32525424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2754	DAGLB:-:chr7:6476164:6472468	DAGLB	ENST00000297056,ENST00000436575,ENST00000425398	ENST00000297056	15	-	chr7	6485583	6476165	6476164	6475993	6472590	6472468	6472467	6470239	3	5	3	9418	171	122	2228	146.5	5823	554
2755	DENND5B:-:chr12:31648853:31604874	DENND5B	ENST00000389082,ENST00000306833,ENST00000536562,ENST00000354285	ENST00000389082	21	-	chr12	31743639	31648854	31648853	31648744	31605410	31604874	31604873	31600704	2	5	4	94785	109	536	4169	322.5	49477	1502
2756	DHTKD1:+:chr10:12123471:12155063	DHTKD1	ENST00000263035	ENST00000263035	17	+	chr10	12111187	12123470	12123471	12123626	12154899	12155063	12155064	12159671	2	13	12	12283	155	164	4607	159.5	8445	2165
2757	FRYL:-:chr4:48712715:48686690	FRYL	ENST00000358350,ENST00000537810,ENST00000264319,ENST00000507711,ENST00000515684	ENST00000358350	64	-	chr4	48782094	48712716	48712715	48712536	48686812	48686690	48686689	48636508	2	3	2	69378	179	122	50181	150.5	59779.5	303
2758	GALNTL6:+:chr4:173150807:173269840	GALNTL6	ENST00000506823,ENST00000508122	ENST00000506823	13	+	chr4	172735870	173150806	173150807	173150915	173269674	173269840	173269841	173730511	3	5	3	414936	108	166	460670	137	437803	415
2759	KCNH7:-:chr2:163374668:163360953	KCNH7	ENST00000332142,ENST00000328032,ENST00000477019	ENST00000332142	16	-	chr2	163393434	163374669	163374668	163374240	163361167	163360953	163360952	163302954	4	6	3	18765	428	214	57998	321	38381.5	665
2760	LCLAT1:+:chr2:30775359:30791042	LCLAT1	ENST00000491680	ENST00000491680	6	+	chr2	30756181	30775358	30775359	30775515	30790926	30791042	30791043	30862982	3	5	3	19177	156	116	71939	136	45558	421
2761	MED17:+:chr11:93523740:93527201	MED17	ENST00000251871,ENST00000533133	ENST00000251871	12	+	chr11	93521334	93523739	93523740	93523959	93527117	93527201	93527202	93528073	3	5	3	2405	219	84	871	151.5	1638	442
2762	PCM1:+:chr8:17847368:17851128	PCM1	ENST00000325083,ENST00000519253,ENST00000524226,ENST00000327578,ENST00000522275	ENST00000325083	39	+	chr8	17843597	17847367	17847368	17847488	17850992	17851128	17851129	17863771	27	29	3	3770	120	136	12642	128	8206	417
2763	PICALM:-:chr11:85695016:85685751	PICALM	ENST00000526033,ENST00000532317,ENST00000393346,ENST00000528398,ENST00000356360,ENST00000529760,ENST00000530692,ENST00000526961	ENST00000526033	20	-	chr11	85701292	85695017	85695016	85694909	85685855	85685751	85685750	85670104	14	19	6	6275	107	104	15646	105.5	10960.5	536
2764	PIK3C2A:-:chr11:17167489:17153463	PIK3C2A	ENST00000265970,ENST00000540361	ENST00000265970	32	-	chr11	17169063	17167490	17167489	17167410	17153585	17153463	17153462	17151015	6	11	6	1573	79	122	2447	100.5	2010	671
2765	POC1B:-:chr12:89866052:89860547	POC1B	ENST00000393179,ENST00000313546,ENST00000378528,ENST00000549035,ENST00000539190,ENST00000541909,ENST00000547496,ENST00000549304	ENST00000393179	10	-	chr12	89885712	89866053	89866052	89865945	89860699	89860547	89860546	89853496	3	7	5	19659	107	152	7050	129.5	13354.5	580
2766	RNF214:+:chr11:117109317:117110576	RNF214	ENST00000530849,ENST00000531452,ENST00000300650,ENST00000531287,ENST00000529869	ENST00000530849	13	+	chr11	117105096	117109316	117109317	117109362	117110517	117110576	117110577	117115160	2	3	2	4220	45	59	4583	52	4401.5	106
2767	RSBN1L:+:chr7:77378741:77394949	RSBN1L	ENST00000334955,ENST00000445288	ENST00000334955	8	+	chr7	77365844	77378740	77378741	77379381	77394812	77394949	77394950	77397977	3	4	2	12896	640	137	3027	388.5	7961.5	779
2768	UBQLN1:-:chr9:86292876:86279945	UBQLN1	ENST00000533705,ENST00000376395,ENST00000257468	ENST00000533705	9	-	chr9	86293355	86292877	86292876	86292642	86280060	86279945	86279944	86278959	5	7	3	478	234	115	985	174.5	731.5	3329
2769	UXS1:-:chr2:106782539:106746130	UXS1	ENST00000283148,ENST00000540130,ENST00000409501	ENST00000283148	15	-	chr2	106810603	106782540	106782539	106782512	106746234	106746130	106746129	106742136	2	7	6	28063	27	104	3993	65.5	16028	483
2770	VPS13A:+:chr9:79996892:80022523	VPS13A	ENST00000360280,ENST00000376636	ENST00000360280	72	+	chr9	79986066	79996891	79996892	79997003	80022449	80022523	80022524	80030871	68	71	4	10825	111	74	8347	92.5	9586	397
2771	SHPRH:-:chr6:146254314:146240483	SHPRH	ENST00000433355,ENST00000367505,ENST00000275233,ENST00000519632	ENST00000433355	24	-	chr6	146256042	146254315	146254314	146254193	146240627	146240484	146240483	146239369	13	21	9	1727	121	143	1114	132	1420.5	1162
2772	SPATA5:+:chr4:123848788:123900541	SPATA5	ENST00000274008,ENST00000422835	ENST00000274008	16	+	chr4	123844461	123848788	123848789	123848913	123900387	123900541	123900542	123949340	2	10	9	4327	124	154	48798	139	26562.5	1706
2773	ACADM:+:chr1:76205665:76216231	ACADM	ENST00000370841,ENST00000370834,ENST00000526129,ENST00000541113,ENST00000526196,ENST00000525808,ENST00000543667,ENST00000529059,ENST00000420607,ENST00000534334	ENST00000370841	12	+	chr1	76200557	76205664	76205665	76205795	76216136	76216231	76216232	76226806	7	10	4	5107	130	95	10574	112.5	7840.5	477
2774	ATXN1:-:chr6:16754322:16658006	ATXN1	ENST00000244769	ENST00000244769	9	-	chr6	16761528	16754323	16754322	16754274	16658132	16658007	16658006	16586139	2	4	3	7205	48	125	71867	86.5	39536	290
2775	CACNA1C:+:chr12:2613602:2622150	CACNA1C	ENST00000399634,ENST00000406454,ENST00000399617,ENST00000399603,ENST00000399641,ENST00000491104	ENST00000399634	48	+	chr12	2602553	2613601	2613602	2613705	2621978	2622150	2622151	2659108	8	9	2	11048	103	172	36957	137.5	24002.5	277
2776	MDN1:-:chr6:90463341:90461149	MDN1	ENST00000369393,ENST00000428876,ENST00000439638	ENST00000369393	102	-	chr6	90463801	90463342	90463341	90463231	90461301	90461150	90461149	90460252	22	23	2	459	110	151	897	130.5	678	263
2777	REEP1:-:chr2:86491164:86479079	REEP1	ENST00000165698,ENST00000535845,ENST00000538924,ENST00000540790,ENST00000453231,ENST00000473407,ENST00000428491	ENST00000165698	7	-	chr2	86509292	86491165	86491164	86491088	86479193	86479080	86479079	86459926	3	5	3	18127	76	113	19153	94.5	18640	312
2778	SPAG9:-:chr17:49133843:49118861	SPAG9	ENST00000262013,ENST00000357122,ENST00000505279,ENST00000514613	ENST00000262013	30	-	chr17	49156944	49133844	49133843	49133773	49119012	49118862	49118861	49109084	3	5	3	23100	70	150	9777	110	16438.5	317
2779	XRN2:+:chr20:21306917:21338430	XRN2	ENST00000377191,ENST00000539513	ENST00000377191	30	+	chr20	21284112	21306916	21306917	21307044	21338374	21338430	21338431	21346058	2	24	23	22804	127	56	7627	91.5	15215.5	2180
2780	ABCD3:+:chr1:94924163:94948795	ABCD3	ENST00000370214,ENST00000454898	ENST00000370214	23	+	chr1	94884145	94924162	94924163	94924199	94948726	94948795	94948796	94953097	2	10	9	40017	36	69	4301	52.5	22159	787
2781	ANKS1B:-:chr12:99225914:99166820	ANKS1B	ENST00000547776,ENST00000329257,ENST00000550693,ENST00000549493,ENST00000547010,ENST00000549558,ENST00000341752,ENST00000550778,ENST00000547446,ENST00000333732,ENST00000546960,ENST00000332712,ENST00000547362,ENST00000546568	ENST00000547776	26	-	chr12	99446934	99225915	99225914	99225807	99166957	99166820	99166819	99145301	18	24	7	221019	107	137	21518	122	121268.5	726
2782	CHD8:-:chr14:21871822:21870116	CHD8	ENST00000399982,ENST00000557364,ENST00000430710,ENST00000555935	ENST00000399982	37	-	chr14	21873367	21871823	21871822	21871612	21870295	21870116	21870115	21869673	16	19	4	1544	210	179	442	194.5	993	755
2783	CTNNA1:+:chr5:138145727:138163407	CTNNA1	ENST00000302763,ENST00000518825,ENST00000355078,ENST00000521724	ENST00000302763	18	+	chr5	138119062	138145726	138145727	138145893	138163204	138163407	138163408	138221900	4	7	4	26664	166	203	58492	184.5	42578	761
2784	FAM13B:-:chr5:137354835:137320946	FAM13B	ENST00000033079,ENST00000420893	ENST00000033079	23	-	chr5	137356719	137354836	137354835	137354644	137321078	137320946	137320945	137298159	3	10	8	1883	191	132	22786	161.5	12334.5	1214
2785	HP1BP3:-:chr1:21103243:21091870	HP1BP3	ENST00000312239,ENST00000438032,ENST00000424732	ENST00000312239	13	-	chr1	21106304	21103244	21103243	21103090	21092024	21091870	21091869	21083750	4	8	5	3060	153	154	8119	153.5	5589.5	694
2786	KIAA2026:-:chr9:5969436:5968019	KIAA2026	ENST00000399933,ENST00000381461	ENST00000399933	8	-	chr9	5988344	5969437	5969436	5968019	5969436	5968019	5968018	5954096	3	3	1	18907	1417	1417	13922	1417	16414.5	1418
2787	KIF26B:+:chr1:245765879:245775278	KIF26B	ENST00000366518,ENST00000407071	ENST00000366518	12	+	chr1	245704253	245765878	245765879	245766085	245775095	245775278	245775279	245809422	3	6	4	61625	206	183	34143	194.5	47884	748
2788	LMO1:-:chr11:8252051:8248522	LMO1	ENST00000335790,ENST00000428101,ENST00000534484	ENST00000335790	4	-	chr11	8284884	8252052	8252051	8251838	8248647	8248522	8248521	8246269	2	3	2	32832	213	125	2252	169	17542	340
2789	LRRC4C:-:chr11:41266655:41244347	LRRC4C	NA	NA	NA	-	chr11	NA	NA	41266655	NA	NA	41244347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2790	NEDD4L:+:chr18:55912659:55919286	NEDD4L	ENST00000456986,ENST00000256832,ENST00000382850,ENST00000456173,ENST00000400345,ENST00000357895,ENST00000435432,ENST00000586263,ENST00000431212,ENST00000356462,ENST00000256830,ENST00000586268,ENST00000588066,ENST00000587190,ENST00000588494,ENST00000592846,ENST00000585323	ENST00000456986	31	+	chr18	55833094	55912658	55912659	55912740	55919233	55919286	55919287	55983213	3	5	3	79564	81	53	63926	67	71745	175
2791	NLGN4Y:+:chrY:16831339:16835149	NLGN4Y	ENST00000382872,ENST00000476359,ENST00000382868,ENST00000297967,ENST00000413217	ENST00000382872	6	+	chrY	16634822	16831338	16831339	16831398	16834997	16835149	16835150	16936067	2	3	2	196516	59	152	100917	105.5	148716.5	213
2792	NME7:-:chr1:169256646:169199956	NME7	ENST00000525440,ENST00000367811,ENST00000472647,ENST00000528517	ENST00000525440	13	-	chr1	169267793	169256647	169256646	169256541	169200057	169199956	169199955	169159944	7	10	4	11146	105	101	40011	103	25578.5	342
2793	NRG1:+:chr8:32453346:32474403	NRG1	ENST00000341377,ENST00000338921,ENST00000356819,ENST00000523534,ENST00000287842,ENST00000523079,ENST00000405005,ENST00000521670	ENST00000341377	13	+	chr8	32406345	32453345	32453346	32453523	32474353	32474403	32474404	32585466	2	5	4	47000	177	50	111062	113.5	79031	402
2794	PICALM:-:chr11:85742653:85723324	PICALM	ENST00000526033,ENST00000532317,ENST00000393346,ENST00000528398,ENST00000356360,ENST00000531930	ENST00000526033	20	-	chr11	85779692	85742654	85742653	85742511	85723435	85723324	85723323	85722180	2	6	5	37038	142	111	1143	126.5	19090.5	528
2795	PTPRA:+:chr20:2928628:2955887	PTPRA	ENST00000380393,ENST00000399903,ENST00000430705	ENST00000380393	28	+	chr20	2903932	2928627	2928628	2928670	2955861	2955887	2955888	2967410	7	10	4	24695	42	26	11522	34	18108.5	491
